Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,City,Salesperson,Category,Sub_Category,Product,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Mode,Sales_Channel
ORD-108281,2025-04-24,CUST-3665,Customer 3665,South,Telangana,Nizamabad,Salesperson 2,Furniture,Office Chair,Office Chair Pro,2,7490,0.05,14231.0,10777.32,3453.68,UPI,Retail Store
ORD-108622,2025-04-24,CUST-4127,Customer 4127,North,Delhi,Noida,Salesperson 5,Electronics,Monitor,Monitor Pro,3,24520,0.1,66204.0,55806.64,10397.36,UPI,Online
ORD-102855,2025-04-24,CUST-4735,Customer 4735,South,Karnataka,Bengaluru,Salesperson 2,Electronics,Smartphone,Smartphone Pro,2,50450,0.2,80720.0,66791.23,13928.77,UPI,Retail Store
ORD-103338,2025-04-24,CUST-2361,Customer 2361,South,Tamil Nadu,Madurai,Salesperson 7,Office Supplies,Stationery,Stationery Pro,1,1110,0.1,999.0,668.37,330.63,Debit Card,Retail Store
ORD-114755,2025-04-24,CUST-1614,Customer 1614,East,Odisha,Rourkela,Salesperson 6,Furniture,Bookshelf,Bookshelf Pro,1,11060,0.0,11060.0,7777.13,3282.87,UPI,Retail Store
ORD-105782,2025-04-25,CUST-5309,Customer 5309,North,Punjab,Ludhiana,Salesperson 1,Furniture,Desk,Desk Pro,1,23660,0.15,20111.0,15270.41,4840.59,UPI,Retail Store
ORD-103469,2025-04-25,CUST-5088,Customer 5088,South,Karnataka,Bengaluru,Salesperson 15,Home Appliances,Air Conditioner,Air Conditioner Pro,5,54590,0.1,245655.0,211319.12,34335.88,Credit Card,Online
ORD-112271,2025-04-25,CUST-4214,Customer 4214,West,Rajasthan,Jaipur,Salesperson 20,Home Appliances,Refrigerator,Refrigerator Pro,2,69580,0.15,118286.0,96892.1,21393.9,Credit Card,Online
ORD-108818,2025-04-25,CUST-4737,Customer 4737,West,Rajasthan,Udaipur,Salesperson 5,Furniture,Office Chair,Office Chair Pro,1,11120,0.05,10564.0,8241.34,2322.66,Debit Card,Online
ORD-114190,2025-04-25,CUST-2037,Customer 2037,West,Rajasthan,Jaipur,Salesperson 7,Office Supplies,Paper,Paper Pro,5,310,0.1,1395.0,972.31,422.69,Credit Card,Retail Store
ORD-102461,2025-04-25,CUST-1011,Customer 1011,South,Telangana,Warangal,Salesperson 3,Home Appliances,Microwave,Microwave Pro,1,20860,0.05,19817.0,16098.53,3718.47,Cash,Distributor
ORD-113556,2025-04-25,CUST-1490,Customer 1490,West,Rajasthan,Udaipur,Salesperson 9,Furniture,Desk,Desk Pro,1,23300,0.15,19805.0,13829.7,5975.3,Debit Card,Online
ORD-101724,2025-04-25,CUST-1775,Customer 1775,West,Gujarat,Ahmedabad,Salesperson 15,Electronics,Smartphone,Smartphone Pro,2,41980,0.15,71366.0,57516.97,13849.03,UPI,Online
ORD-107021,2025-04-25,CUST-1527,Customer 1527,North,Delhi,Noida,Salesperson 17,Office Supplies,Paper,Paper Pro,3,550,0.05,1567.5,968.27,599.23,Debit Card,Retail Store
ORD-110501,2025-04-25,CUST-2752,Customer 2752,South,Kerala,Thiruvananthapuram,Salesperson 12,Electronics,Laptop,Laptop Pro,2,56530,0.15,96101.0,76794.45,19306.55,Net Banking,Online
ORD-113875,2025-04-25,CUST-3613,Customer 3613,West,Gujarat,Ahmedabad,Salesperson 13,Furniture,Desk,Desk Pro,1,19230,0.05,18268.5,13497.61,4770.89,Credit Card,Retail Store
ORD-109135,2025-04-25,CUST-2581,Customer 2581,East,West Bengal,Durgapur,Salesperson 20,Office Supplies,File Storage,File Storage Pro,1,910,0.0,910.0,610.62,299.38,Credit Card,Distributor
ORD-114839,2025-04-25,CUST-1666,Customer 1666,East,Odisha,Rourkela,Salesperson 5,Electronics,Monitor,Monitor Pro,2,10670,0.05,20273.0,16853.21,3419.79,Cash,Online
ORD-109336,2025-04-25,CUST-2832,Customer 2832,West,Rajasthan,Jodhpur,Salesperson 18,Electronics,Monitor,Monitor Pro,1,24960,0.1,22464.0,18315.55,4148.45,Cash,Online
ORD-100091,2025-04-25,CUST-1744,Customer 1744,South,Tamil Nadu,Madurai,Salesperson 12,Electronics,Smartphone,Smartphone Pro,2,15680,0.1,28224.0,22737.06,5486.94,Debit Card,Online
ORD-107336,2025-04-25,CUST-4352,Customer 4352,North,Punjab,Ludhiana,Salesperson 5,Electronics,Tablet,Tablet Pro,2,35710,0.0,71420.0,62397.13,9022.87,UPI,Retail Store
ORD-105416,2025-04-25,CUST-4005,Customer 4005,East,Odisha,Cuttack,Salesperson 17,Furniture,Desk,Desk Pro,1,24280,0.1,21852.0,14102.8,7749.2,Debit Card,Distributor
ORD-100015,2025-04-25,CUST-5412,Customer 5412,West,Goa,Vasco da Gama,Salesperson 12,Electronics,Monitor,Monitor Pro,1,21810,0.2,17448.0,14056.78,3391.22,UPI,Retail Store
ORD-105823,2025-04-25,CUST-5118,Customer 5118,South,Kerala,Kozhikode,Salesperson 7,Office Supplies,Stationery,Stationery Pro,1,620,0.05,589.0,405.42,183.58,Debit Card,Online
ORD-113903,2025-04-25,CUST-3483,Customer 3483,West,Maharashtra,Nagpur,Salesperson 12,Office Supplies,Paper,Paper Pro,1,570,0.1,513.0,360.49,152.51,UPI,Retail Store
ORD-107784,2025-04-25,CUST-2631,Customer 2631,East,Jharkhand,Ranchi,Salesperson 13,Electronics,Laptop,Laptop Pro,2,77220,0.0,154440.0,127852.09,26587.91,Debit Card,Online
ORD-114656,2025-04-25,CUST-3748,Customer 3748,East,Jharkhand,Ranchi,Salesperson 18,Home Appliances,Air Conditioner,Air Conditioner Pro,2,36390,0.15,61863.0,52058.75,9804.25,Debit Card,Retail Store
ORD-110569,2025-04-25,CUST-2277,Customer 2277,South,Telangana,Warangal,Salesperson 18,Home Appliances,Refrigerator,Refrigerator Pro,1,41150,0.0,41150.0,35997.5,5152.5,UPI,Online
ORD-114503,2025-04-25,CUST-2634,Customer 2634,South,Karnataka,Mangaluru,Salesperson 2,Electronics,Laptop,Laptop Pro,4,55600,0.1,200160.0,161771.47,38388.53,Debit Card,Online
ORD-107492,2025-04-25,CUST-3936,Customer 3936,South,Tamil Nadu,Chennai,Salesperson 5,Furniture,Desk,Desk Pro,2,22440,0.0,44880.0,34092.07,10787.93,UPI,Distributor
ORD-112079,2025-04-25,CUST-4926,Customer 4926,North,Haryana,Faridabad,Salesperson 12,Electronics,Laptop,Laptop Pro,1,72460,0.0,72460.0,64703.87,7756.13,Credit Card,Online
ORD-104237,2025-04-25,CUST-2439,Customer 2439,South,Karnataka,Bengaluru,Salesperson 20,Electronics,Laptop,Laptop Pro,1,58250,0.0,58250.0,48139.34,10110.66,Credit Card,Retail Store
ORD-113438,2025-04-25,CUST-3121,Customer 3121,South,Tamil Nadu,Chennai,Salesperson 16,Office Supplies,File Storage,File Storage Pro,2,560,0.05,1064.0,698.51,365.49,Credit Card,Retail Store
ORD-113399,2025-04-25,CUST-5274,Customer 5274,South,Karnataka,Mysuru,Salesperson 5,Electronics,Laptop,Laptop Pro,1,69280,0.15,58888.0,46783.59,12104.41,Net Banking,Retail Store
ORD-112536,2025-04-25,CUST-1224,Customer 1224,South,Telangana,Warangal,Salesperson 17,Office Supplies,Paper,Paper Pro,1,780,0.1,702.0,507.41,194.59,UPI,Online
ORD-104751,2025-04-25,CUST-3187,Customer 3187,North,Haryana,Faridabad,Salesperson 18,Furniture,Office Chair,Office Chair Pro,2,7070,0.0,14140.0,10579.9,3560.1,Credit Card,Distributor
ORD-110327,2025-04-25,CUST-2765,Customer 2765,East,Jharkhand,Jamshedpur,Salesperson 12,Furniture,Desk,Desk Pro,3,19120,0.15,48756.0,40217.34,8538.66,Net Banking,Distributor
ORD-110371,2025-04-25,CUST-2442,Customer 2442,North,Delhi,New Delhi,Salesperson 7,Furniture,Office Chair,Office Chair Pro,1,14700,0.0,14700.0,11612.15,3087.85,Net Banking,Distributor
ORD-109567,2025-04-25,CUST-1520,Customer 1520,South,Tamil Nadu,Coimbatore,Salesperson 5,Office Supplies,Paper,Paper Pro,2,420,0.05,798.0,527.4,270.6,Debit Card,Online
ORD-114646,2025-04-25,CUST-1784,Customer 1784,East,Odisha,Bhubaneswar,Salesperson 7,Furniture,Office Chair,Office Chair Pro,2,16480,0.05,31312.0,22884.85,8427.15,Net Banking,Online
ORD-105135,2025-04-25,CUST-1675,Customer 1675,West,Goa,Margao,Salesperson 1,Home Appliances,Washing Machine,Washing Machine Pro,5,28030,0.1,126135.0,114513.67,11621.33,Cash,Online
ORD-114129,2025-04-25,CUST-3071,Customer 3071,North,Punjab,Amritsar,Salesperson 13,Office Supplies,Stationery,Stationery Pro,1,200,0.05,190.0,134.54,55.46,Credit Card,Retail Store
ORD-103138,2025-04-25,CUST-4131,Customer 4131,North,Haryana,Gurugram,Salesperson 12,Office Supplies,Stationery,Stationery Pro,2,570,0.05,1083.0,765.98,317.02,Debit Card,Online
ORD-108905,2025-04-25,CUST-2528,Customer 2528,East,West Bengal,Durgapur,Salesperson 7,Office Supplies,Paper,Paper Pro,1,350,0.05,332.5,234.84,97.66,Credit Card,Online
ORD-113215,2025-04-25,CUST-1882,Customer 1882,West,Maharashtra,Pune,Salesperson 15,Electronics,Laptop,Laptop Pro,1,80550,0.05,76522.5,58158.72,18363.78,Debit Card,Distributor
ORD-100910,2025-04-25,CUST-3628,Customer 3628,South,Karnataka,Mangaluru,Salesperson 4,Furniture,Desk,Desk Pro,2,7680,0.0,15360.0,11657.27,3702.73,Cash,Online
ORD-105415,2025-04-26,CUST-3555,Customer 3555,East,Bihar,Bhagalpur,Salesperson 14,Electronics,Laptop,Laptop Pro,3,61990,0.05,176671.5,151629.77,25041.73,Credit Card,Online
ORD-104922,2025-04-26,CUST-3309,Customer 3309,South,Karnataka,Bengaluru,Salesperson 5,Office Supplies,Stationery,Stationery Pro,1,930,0.0,930.0,640.91,289.09,UPI,Online
ORD-112382,2025-04-26,CUST-3768,Customer 3768,West,Maharashtra,Mumbai,Salesperson 4,Office Supplies,Paper,Paper Pro,1,690,0.1,621.0,449.52,171.48,Credit Card,Distributor
ORD-100599,2025-04-26,CUST-3054,Customer 3054,West,Maharashtra,Mumbai,Salesperson 14,Electronics,Monitor,Monitor Pro,1,17550,0.15,14917.5,11979.34,2938.16,Net Banking,Distributor
ORD-103251,2025-04-26,CUST-4549,Customer 4549,North,Haryana,Gurugram,Salesperson 7,Office Supplies,Printer,Printer Pro,3,22970,0.05,65464.5,41848.81,23615.69,Credit Card,Retail Store
ORD-108415,2025-04-26,CUST-4002,Customer 4002,West,Maharashtra,Pune,Salesperson 1,Electronics,Smartphone,Smartphone Pro,3,44200,0.05,125970.0,99883.18,26086.82,Credit Card,Online
ORD-102097,2025-04-26,CUST-1682,Customer 1682,East,West Bengal,Kolkata,Salesperson 17,Office Supplies,Paper,Paper Pro,1,730,0.0,730.0,539.57,190.43,UPI,Retail Store
ORD-102767,2025-04-26,CUST-3820,Customer 3820,West,Rajasthan,Jaipur,Salesperson 12,Office Supplies,Printer,Printer Pro,1,10860,0.1,9774.0,7339.95,2434.05,Net Banking,Retail Store
ORD-112369,2025-04-26,CUST-4536,Customer 4536,North,Delhi,Gurugram,Salesperson 11,Electronics,Tablet,Tablet Pro,1,38520,0.1,34668.0,25845.43,8822.57,Debit Card,Online
ORD-113243,2025-04-26,CUST-3923,Customer 3923,West,Rajasthan,Jaipur,Salesperson 20,Electronics,Smartphone,Smartphone Pro,3,32410,0.15,82645.5,67811.64,14833.86,Debit Card,Online
ORD-110206,2025-04-26,CUST-5220,Customer 5220,North,Punjab,Jalandhar,Salesperson 9,Electronics,Monitor,Monitor Pro,2,24320,0.05,46208.0,39005.71,7202.29,Debit Card,Retail Store
ORD-104395,2025-04-26,CUST-3089,Customer 3089,North,Uttar Pradesh,Noida,Salesperson 10,Home Appliances,Washing Machine,Washing Machine Pro,3,40490,0.1,109323.0,87420.61,21902.39,Cash,Online
ORD-102100,2025-04-26,CUST-2967,Customer 2967,South,Tamil Nadu,Madurai,Salesperson 15,Furniture,Desk,Desk Pro,1,22770,0.05,21631.5,15364.66,6266.84,Credit Card,Online
ORD-102972,2025-04-26,CUST-2933,Customer 2933,East,West Bengal,Siliguri,Salesperson 17,Electronics,Smartphone,Smartphone Pro,3,30370,0.15,77443.5,64159.65,13283.85,Net Banking,Online
ORD-101734,2025-04-26,CUST-5223,Customer 5223,North,Delhi,Noida,Salesperson 2,Furniture,Bookshelf,Bookshelf Pro,1,13630,0.05,12948.5,9757.74,3190.76,UPI,Retail Store
ORD-101260,2025-04-26,CUST-4003,Customer 4003,South,Telangana,Nizamabad,Salesperson 17,Office Supplies,Paper,Paper Pro,3,260,0.1,702.0,507.69,194.31,Net Banking,Online
ORD-103876,2025-04-26,CUST-3150,Customer 3150,North,Uttar Pradesh,Kanpur,Salesperson 11,Furniture,Desk,Desk Pro,1,12780,0.05,12141.0,9167.56,2973.44,UPI,Online
ORD-106662,2025-04-26,CUST-2144,Customer 2144,West,Rajasthan,Jodhpur,Salesperson 15,Furniture,Bookshelf,Bookshelf Pro,1,11510,0.1,10359.0,7656.43,2702.57,Net Banking,Online
ORD-101015,2025-04-26,CUST-1302,Customer 1302,West,Goa,Panaji,Salesperson 20,Office Supplies,Stationery,Stationery Pro,1,650,0.05,617.5,392.89,224.61,UPI,Online
ORD-103685,2025-04-26,CUST-1847,Customer 1847,North,Delhi,Noida,Salesperson 5,Office Supplies,Stationery,Stationery Pro,1,1060,0.2,848.0,628.75,219.25,UPI,Distributor
ORD-107872,2025-04-26,CUST-5073,Customer 5073,East,Jharkhand,Jamshedpur,Salesperson 16,Electronics,Laptop,Laptop Pro,4,66870,0.1,240732.0,198953.43,41778.57,UPI,Online
ORD-101398,2025-04-26,CUST-5345,Customer 5345,West,Gujarat,Ahmedabad,Salesperson 17,Electronics,Tablet,Tablet Pro,2,35490,0.15,60333.0,48840.59,11492.41,Net Banking,Online
ORD-107226,2025-04-26,CUST-1377,Customer 1377,South,Kerala,Kozhikode,Salesperson 8,Home Appliances,Microwave,Microwave Pro,1,17720,0.0,17720.0,15149.05,2570.95,UPI,Online
ORD-100940,2025-04-26,CUST-3598,Customer 3598,East,West Bengal,Durgapur,Salesperson 2,Office Supplies,Paper,Paper Pro,3,740,0.15,1887.0,1401.57,485.43,UPI,Online
ORD-104272,2025-04-26,CUST-2540,Customer 2540,North,Uttar Pradesh,Lucknow,Salesperson 1,Home Appliances,Washing Machine,Washing Machine Pro,1,45040,0.0,45040.0,37940.51,7099.49,Cash,Online
ORD-105872,2025-04-26,CUST-4778,Customer 4778,North,Uttar Pradesh,Kanpur,Salesperson 1,Electronics,Tablet,Tablet Pro,1,26190,0.05,24880.5,21158.78,3721.72,Cash,Retail Store
ORD-101935,2025-04-26,CUST-1989,Customer 1989,South,Kerala,Kozhikode,Salesperson 12,Office Supplies,Stationery,Stationery Pro,1,490,0.0,490.0,323.48,166.52,Credit Card,Retail Store
ORD-107565,2025-04-26,CUST-1808,Customer 1808,West,Gujarat,Ahmedabad,Salesperson 13,Office Supplies,Printer,Printer Pro,1,19330,0.0,19330.0,13058.0,6272.0,Credit Card,Retail Store
ORD-111740,2025-04-26,CUST-3016,Customer 3016,North,Haryana,Panipat,Salesperson 15,Electronics,Tablet,Tablet Pro,2,27070,0.15,46019.0,33418.93,12600.07,Debit Card,Retail Store
ORD-107114,2025-04-26,CUST-5456,Customer 5456,East,Jharkhand,Dhanbad,Salesperson 19,Electronics,Monitor,Monitor Pro,4,14070,0.05,53466.0,43039.28,10426.72,Credit Card,Retail Store
ORD-102598,2025-04-26,CUST-2023,Customer 2023,West,Gujarat,Ahmedabad,Salesperson 9,Office Supplies,Printer,Printer Pro,5,9110,0.05,43272.5,30355.89,12916.61,Credit Card,Online
ORD-111364,2025-04-26,CUST-5416,Customer 5416,East,Bihar,Patna,Salesperson 7,Furniture,Desk,Desk Pro,2,17260,0.1,31068.0,23526.03,7541.97,UPI,Online
ORD-107346,2025-04-26,CUST-3737,Customer 3737,North,Punjab,Jalandhar,Salesperson 15,Electronics,Tablet,Tablet Pro,1,27450,0.05,26077.5,21551.99,4525.51,Debit Card,Distributor
ORD-105629,2025-04-26,CUST-1751,Customer 1751,North,Punjab,Amritsar,Salesperson 1,Office Supplies,Printer,Printer Pro,3,26760,0.05,76266.0,53370.54,22895.46,Net Banking,Online
ORD-104164,2025-04-26,CUST-4950,Customer 4950,East,Jharkhand,Ranchi,Salesperson 6,Furniture,Desk,Desk Pro,2,12820,0.15,21794.0,15602.26,6191.74,Net Banking,Distributor
ORD-111699,2025-04-26,CUST-4172,Customer 4172,East,Bihar,Patna,Salesperson 19,Home Appliances,Refrigerator,Refrigerator Pro,2,29320,0.05,55708.0,48031.73,7676.27,Net Banking,Retail Store
ORD-110007,2025-04-26,CUST-3421,Customer 3421,East,Odisha,Bhubaneswar,Salesperson 10,Electronics,Laptop,Laptop Pro,2,82770,0.05,157263.0,133911.45,23351.55,Net Banking,Retail Store
ORD-110589,2025-04-26,CUST-4622,Customer 4622,East,Jharkhand,Dhanbad,Salesperson 18,Office Supplies,File Storage,File Storage Pro,2,600,0.05,1140.0,788.31,351.69,UPI,Online
ORD-107457,2025-04-26,CUST-4909,Customer 4909,East,Bihar,Patna,Salesperson 18,Office Supplies,Paper,Paper Pro,1,450,0.15,382.5,270.37,112.13,UPI,Online
ORD-106293,2025-04-26,CUST-1834,Customer 1834,South,Karnataka,Bengaluru,Salesperson 4,Home Appliances,Washing Machine,Washing Machine Pro,1,51230,0.1,46107.0,39933.22,6173.78,UPI,Retail Store
ORD-105705,2025-04-27,CUST-2747,Customer 2747,North,Punjab,Jalandhar,Salesperson 5,Home Appliances,Refrigerator,Refrigerator Pro,2,67770,0.0,135540.0,115136.5,20403.5,Net Banking,Online
ORD-108240,2025-04-27,CUST-2199,Customer 2199,West,Maharashtra,Mumbai,Salesperson 16,Electronics,Smartphone,Smartphone Pro,1,27540,0.05,26163.0,22295.4,3867.6,Credit Card,Retail Store
ORD-109764,2025-04-27,CUST-1618,Customer 1618,East,Odisha,Bhubaneswar,Salesperson 12,Home Appliances,Washing Machine,Washing Machine Pro,1,32840,0.05,31198.0,26775.3,4422.7,UPI,Online
ORD-108833,2025-04-27,CUST-1667,Customer 1667,West,Gujarat,Ahmedabad,Salesperson 6,Office Supplies,Stationery,Stationery Pro,3,450,0.1,1215.0,878.21,336.79,UPI,Online
ORD-110125,2025-04-27,CUST-4888,Customer 4888,West,Goa,Vasco da Gama,Salesperson 19,Electronics,Laptop,Laptop Pro,5,69930,0.05,332167.5,252470.88,79696.62,UPI,Distributor
ORD-103660,2025-04-27,CUST-3327,Customer 3327,South,Karnataka,Mysuru,Salesperson 9,Home Appliances,Refrigerator,Refrigerator Pro,3,53660,0.0,160980.0,131790.12,29189.88,Credit Card,Retail Store
ORD-102535,2025-04-27,CUST-5008,Customer 5008,West,Goa,Vasco da Gama,Salesperson 17,Office Supplies,Stationery,Stationery Pro,4,710,0.05,2698.0,1753.67,944.33,Credit Card,Retail Store
ORD-110609,2025-04-27,CUST-4170,Customer 4170,East,Jharkhand,Jamshedpur,Salesperson 12,Office Supplies,Stationery,Stationery Pro,2,660,0.05,1254.0,879.28,374.72,UPI,Online
ORD-107580,2025-04-27,CUST-4512,Customer 4512,West,Rajasthan,Udaipur,Salesperson 7,Office Supplies,Stationery,Stationery Pro,3,1140,0.15,2907.0,1969.2,937.8,Debit Card,Retail Store
ORD-109760,2025-04-27,CUST-1358,Customer 1358,West,Gujarat,Ahmedabad,Salesperson 6,Office Supplies,Paper,Paper Pro,2,320,0.15,544.0,418.3,125.7,UPI,Retail Store
ORD-114789,2025-04-27,CUST-2680,Customer 2680,West,Rajasthan,Jaipur,Salesperson 18,Electronics,Smartphone,Smartphone Pro,2,32250,0.1,58050.0,49868.4,8181.6,UPI,Distributor
ORD-113984,2025-04-27,CUST-2049,Customer 2049,North,Delhi,New Delhi,Salesperson 16,Electronics,Tablet,Tablet Pro,1,42330,0.1,38097.0,30929.36,7167.64,Credit Card,Distributor
ORD-102641,2025-04-27,CUST-1810,Customer 1810,North,Punjab,Ludhiana,Salesperson 7,Electronics,Tablet,Tablet Pro,1,28220,0.05,26809.0,21193.75,5615.25,Cash,Online
ORD-106798,2025-04-27,CUST-2149,Customer 2149,South,Karnataka,Mangaluru,Salesperson 18,Furniture,Office Chair,Office Chair Pro,1,14300,0.0,14300.0,10207.98,4092.02,Credit Card,Retail Store
ORD-105928,2025-04-27,CUST-4186,Customer 4186,West,Goa,Vasco da Gama,Salesperson 15,Office Supplies,Stationery,Stationery Pro,4,880,0.1,3168.0,2249.63,918.37,Net Banking,Online
ORD-114677,2025-04-27,CUST-3042,Customer 3042,East,Odisha,Rourkela,Salesperson 4,Electronics,Monitor,Monitor Pro,2,27740,0.15,47158.0,39267.24,7890.76,Debit Card,Online
ORD-109315,2025-04-27,CUST-4519,Customer 4519,East,West Bengal,Kolkata,Salesperson 9,Office Supplies,Paper,Paper Pro,1,530,0.0,530.0,364.1,165.9,Cash,Distributor
ORD-111510,2025-04-27,CUST-1266,Customer 1266,North,Delhi,New Delhi,Salesperson 14,Furniture,Office Chair,Office Chair Pro,1,13150,0.15,11177.5,8038.04,3139.46,Debit Card,Retail Store
ORD-105144,2025-04-27,CUST-4862,Customer 4862,North,Punjab,Jalandhar,Salesperson 10,Office Supplies,File Storage,File Storage Pro,4,600,0.05,2280.0,1579.58,700.42,Debit Card,Online
ORD-114570,2025-04-27,CUST-1669,Customer 1669,East,Jharkhand,Jamshedpur,Salesperson 8,Furniture,Desk,Desk Pro,2,16050,0.05,30495.0,23619.0,6876.0,Net Banking,Distributor
ORD-102169,2025-04-27,CUST-5152,Customer 5152,North,Uttar Pradesh,Kanpur,Salesperson 3,Office Supplies,Stationery,Stationery Pro,3,910,0.2,2184.0,1507.81,676.19,Credit Card,Retail Store
ORD-109007,2025-04-27,CUST-2489,Customer 2489,North,Delhi,Noida,Salesperson 8,Furniture,Office Chair,Office Chair Pro,1,14540,0.2,11632.0,8867.43,2764.57,Debit Card,Online
ORD-108494,2025-04-27,CUST-4151,Customer 4151,South,Telangana,Hyderabad,Salesperson 16,Home Appliances,Washing Machine,Washing Machine Pro,5,24220,0.15,102935.0,80119.53,22815.47,Credit Card,Online
ORD-114292,2025-04-27,CUST-2658,Customer 2658,South,Telangana,Hyderabad,Salesperson 20,Electronics,Laptop,Laptop Pro,2,57820,0.0,115640.0,97401.02,18238.98,Credit Card,Distributor
ORD-107911,2025-04-27,CUST-5387,Customer 5387,South,Karnataka,Mysuru,Salesperson 18,Home Appliances,Refrigerator,Refrigerator Pro,1,68050,0.0,68050.0,59116.46,8933.54,Debit Card,Online
ORD-100669,2025-04-27,CUST-3389,Customer 3389,East,Odisha,Rourkela,Salesperson 7,Electronics,Monitor,Monitor Pro,4,21890,0.05,83182.0,63184.98,19997.02,Net Banking,Distributor
ORD-114258,2025-04-27,CUST-1140,Customer 1140,North,Uttar Pradesh,Noida,Salesperson 2,Home Appliances,Washing Machine,Washing Machine Pro,2,36120,0.1,65016.0,58806.9,6209.1,Net Banking,Online
ORD-106678,2025-04-27,CUST-2332,Customer 2332,East,West Bengal,Kolkata,Salesperson 2,Electronics,Tablet,Tablet Pro,3,21300,0.1,57510.0,45145.97,12364.03,Credit Card,Online
ORD-109906,2025-04-27,CUST-3904,Customer 3904,West,Maharashtra,Nagpur,Salesperson 2,Furniture,Desk,Desk Pro,1,16430,0.05,15608.5,11363.49,4245.01,Debit Card,Online
ORD-108034,2025-04-27,CUST-3862,Customer 3862,South,Telangana,Nizamabad,Salesperson 1,Electronics,Smartphone,Smartphone Pro,1,40710,0.1,36639.0,28457.64,8181.36,Debit Card,Retail Store
ORD-104738,2025-04-27,CUST-1782,Customer 1782,West,Goa,Panaji,Salesperson 9,Furniture,Office Chair,Office Chair Pro,2,6670,0.1,12006.0,8403.43,3602.57,Net Banking,Distributor
ORD-112411,2025-04-27,CUST-2958,Customer 2958,South,Tamil Nadu,Coimbatore,Salesperson 2,Office Supplies,Stationery,Stationery Pro,1,1040,0.1,936.0,687.47,248.53,UPI,Retail Store
ORD-109602,2025-04-27,CUST-1713,Customer 1713,East,West Bengal,Siliguri,Salesperson 11,Office Supplies,File Storage,File Storage Pro,5,380,0.15,1615.0,1203.82,411.18,UPI,Online
ORD-114134,2025-04-27,CUST-5440,Customer 5440,South,Tamil Nadu,Coimbatore,Salesperson 7,Furniture,Sofa,Sofa Pro,3,46110,0.0,138330.0,111428.82,26901.18,Debit Card,Online
ORD-113702,2025-04-27,CUST-5015,Customer 5015,East,Odisha,Bhubaneswar,Salesperson 12,Office Supplies,Stationery,Stationery Pro,1,1120,0.15,952.0,653.73,298.27,Credit Card,Online
ORD-112977,2025-04-27,CUST-2655,Customer 2655,West,Maharashtra,Pune,Salesperson 5,Electronics,Laptop,Laptop Pro,2,58790,0.15,99943.0,76559.59,23383.41,UPI,Retail Store
ORD-104222,2025-04-27,CUST-4843,Customer 4843,West,Goa,Margao,Salesperson 5,Office Supplies,Paper,Paper Pro,4,670,0.15,2278.0,1632.25,645.75,Credit Card,Retail Store
